time,x_kalman,y_kalman,z_kalman,x_lh,y_lh,z_lh,roll,pitch,yaw
6.72,0.14266753196716309,0.5261984467506409,0.5082041621208191,0.1554432213306427,0.5293183326721191,0.5051355361938477,-0.09677889943122864,-7.997766017913818,0.28151774406433105
6.74,0.12693996727466583,0.5248898863792419,0.5096604228019714,0.1554432213306427,0.5293183326721191,0.5051355361938477,-0.09927720576524734,-8.834248542785645,0.27675455808639526
6.76,0.11380190402269363,0.5241137742996216,0.5161862373352051,0.1270696520805359,0.5272743105888367,0.5103461742401123,-0.10776897519826889,-9.681427955627441,0.3186236619949341
6.78,0.10005649924278259,0.523019552230835,0.5182676911354065,0.1270696520805359,0.5272743105888367,0.5103461742401123,-0.1488722711801529,-10.384765625,0.2810208797454834
6.8,0.0878482460975647,0.5222545862197876,0.524393618106842,0.10150519013404846,0.5253233909606934,0.5156856775283813,-0.21688927710056305,-10.9916353225708,0.29912808537483215
6.82,0.07658766955137253,0.5215557217597961,0.5264248251914978,0.0898905098438263,0.5244207382202148,0.5183042287826538,-0.25478267669677734,-11.402990341186523,0.30486860871315
6.84,0.06656701117753983,0.5213196873664856,0.5307021737098694,0.0763610452413559,0.5233920812606812,0.5261954069137573,-0.30880096554756165,-11.674426078796387,0.13891388475894928
6.86,0.055537864565849304,0.5203289985656738,0.5326246023178101,0.0763610452413559,0.5233920812606812,0.5261954069137573,-0.28407835960388184,-11.812339782714844,0.1319284737110138
6.88,0.047126490622758865,0.5195416808128357,0.5338993668556213,0.059852249920368195,0.5217438340187073,0.5244788527488708,-0.23956921696662903,-11.89550495147705,0.17225638031959534
6.9,0.037563517689704895,0.5186002850532532,0.5360881686210632,0.059852249920368195,0.5217438340187073,0.5244788527488708,-0.20929668843746185,-11.805484771728516,0.16045533120632172
6.92,0.030772004276514053,0.5179397463798523,0.5366625785827637,0.04371556639671326,0.5200536251068115,0.5266607403755188,-0.20039978623390198,-11.687637329101562,0.1793683022260666
6.94,0.023166311904788017,0.5169529318809509,0.5378855466842651,0.04371556639671326,0.5200536251068115,0.5266607403755188,-0.2042335718870163,-11.529939651489258,0.15272924304008484
6.96,0.015879718586802483,0.5160355567932129,0.5380898714065552,0.04371556639671326,0.5200536251068115,0.5266607403755188,-0.23163123428821564,-11.301286697387695,0.15426982939243317
6.98,0.009655717760324478,0.5148519277572632,0.5367034673690796,0.04371556639671326,0.5200536251068115,0.5266607403755188,-0.2517836391925812,-10.983942985534668,0.15869595110416412
7.0,0.006727550178766251,0.5145083665847778,0.5359352231025696,0.02056589163839817,0.5170596241950989,0.5268566608428955,-0.25767982006073,-10.6024808883667,0.16896837949752808
7.02,0.001917156158015132,0.5135328769683838,0.5343325138092041,0.02056589163839817,0.5170596241950989,0.5268566608428955,-0.3136959373950958,-10.169330596923828,0.15857669711112976
7.04,-0.0020432788878679276,0.5127120614051819,0.5333827137947083,0.02056589163839817,0.5170596241950989,0.5268566608428955,-0.35186633467674255,-9.6597900390625,0.1786215752363205
7.06,-0.005345688667148352,0.5117732882499695,0.5324920415878296,0.02056589163839817,0.5170596241950989,0.5268566608428955,-0.38269877433776855,-9.070651054382324,0.20301447808742523
7.08,-0.007912829518318176,0.5108276605606079,0.5314440727233887,0.02056589163839817,0.5170596241950989,0.5268566608428955,-0.4542416036128998,-8.462676048278809,0.21372047066688538
7.1,-0.00527911027893424,0.5110398530960083,0.5300846695899963,0.007111227139830589,0.5127568244934082,0.5209505558013916,-0.4916079640388489,-7.936558246612549,0.10714798420667648
7.12,-0.00674868281930685,0.5102447271347046,0.5282413959503174,0.007111227139830589,0.5127568244934082,0.5209505558013916,-0.48723700642585754,-7.276864528656006,0.13236874341964722
7.14,-0.004647085443139076,0.5101437568664551,0.5269713401794434,0.005950428545475006,0.5122693777084351,0.5193439722061157,-0.495017945766449,-6.632926940917969,0.17029894888401031
7.16,-0.004399742931127548,0.5096508264541626,0.5240793228149414,0.005950428545475006,0.5122693777084351,0.5193439722061157,-0.49373412132263184,-5.9433064460754395,0.20641398429870605
7.18,-0.003976686391979456,0.5089734196662903,0.5231257081031799,0.005950428545475006,0.5122693777084351,0.5193439722061157,-0.47113147377967834,-5.173440933227539,0.23620793223381042
7.2,-0.003185846144333482,0.5085725784301758,0.5196232199668884,0.005950428545475006,0.5122693777084351,0.5193439722061157,-0.465439110994339,-4.448941230773926,0.2853729724884033
