time,x_kalman,y_kalman,z_kalman,x_lh,y_lh,z_lh,roll,pitch,yaw,motor.m1,motor.m2,motor.m3,motor.m4,rpm.m1,rpm.m2,rpm.m3,rpm.m4,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw
17.74,0.0029985245782881975,-0.013614091090857983,0.5063074827194214,0.0,0.0,0.0,0.1596759706735611,0.05771777033805847,-1.2212579250335693,38758.0,43522.0,36326.0,43290.0,0,0,0,0,40474.23828125,-1359.0,-1876.0,-2825.0
17.76,0.00311394059099257,-0.013235575519502163,0.5059801340103149,0.0,0.0,0.0,0.1649535894393921,0.14491762220859528,-1.213895320892334,37373.0,44353.0,38025.0,42525.0,0,0,0,0,40569.54296875,-2388.0,-1850.0,-2891.0
17.78,0.0032636288087815046,-0.012827836908400059,0.5056381821632385,0.0,0.0,0.0,0.1867603361606598,0.16153480112552643,-1.1894752979278564,37132.0,45544.0,38642.0,41630.0,0,0,0,0,40737.83203125,-1229.0,-2266.0,-2801.0
17.805,0.003218012396246195,-0.012427505105733871,0.5049771070480347,0.0,0.0,0.0,0.2046249657869339,0.20861487090587616,-1.175777554512024,38382.0,44272.0,37660.0,42862.0,0,0,0,0,40794.19140625,-1796.0,-6592.0,-2767.0
17.82,0.003352056723088026,-0.012113654054701328,0.5046765804290771,0.0,0.0,0.0,0.19485649466514587,0.2513117492198944,-1.149794101715088,37578.0,46074.0,38754.0,41722.0,0,0,0,0,41040.9765625,-2328.0,-2901.0,-2138.0
17.844,0.0029395888559520245,-0.011481891386210918,0.5035885572433472,0.0,0.0,0.0,0.15853729844093323,0.32086384296417236,-1.0936392545700073,38519.0,45183.0,37845.0,42593.0,0,0,0,0,41037.23046875,-566.0,-1412.0,-2525.0
17.865,0.0029031045269221067,-0.011030273512005806,0.5032234787940979,0.0,0.0,0.0,0.1258297860622406,0.35534530878067017,-1.062628984451294,37318.0,46224.0,38738.0,41080.0,0,0,0,0,40832.43359375,-1519.0,-1934.0,-2791.0
17.883,0.0034491484984755516,-0.010843309573829174,0.503698468208313,0.0,0.0,0.0,0.09731882810592651,0.3469339609146118,-1.0527966022491455,37860.0,44874.0,38146.0,42360.0,0,0,0,0,40814.47265625,-1735.0,231.0,-2861.0
17.904,0.0033741542138159275,-0.010549627244472504,0.5035593509674072,0.0,0.0,0.0,0.07167636603116989,0.3723430335521698,-1.025055170059204,37898.0,45514.0,38118.0,41662.0,0,0,0,0,40955.15234375,-1149.0,-1771.0,-2851.0
17.924,0.002687587169930339,-0.010028934106230736,0.502708911895752,0.0,0.0,0.0,0.03410496562719345,0.38527265191078186,-1.0088552236557007,38303.0,45785.0,37935.0,41621.0,0,0,0,0,40911.98046875,-1122.0,-1813.0,-2722.0
17.94,0.0024254261516034603,-0.009764958173036575,0.5026187896728516,0.0,0.0,0.0,0.013368502259254456,0.3639024496078491,-1.005887746810913,38006.0,45952.0,38356.0,41174.0,0,0,0,0,40732.97265625,-2183.0,-3988.0,-2836.0
17.965,0.0022894570138305426,-0.009665797464549541,0.5030447244644165,0.0,0.0,0.0,0.0256499033421278,0.33190974593162537,-0.982133150100708,38018.0,45352.0,37822.0,41528.0,0,0,0,0,40663.74609375,-2184.0,-3208.0,-2690.0
17.984,0.002101562451571226,-0.009352277033030987,0.5029878616333008,0.0,0.0,0.0,0.04039396345615387,0.33055010437965393,-0.9608137607574463,38371.0,42365.0,37395.0,44365.0,0,0,0,0,40624.60546875,-3464.0,-3590.0,-2752.0
18.0,0.0017129178158938885,-0.00911769364029169,0.5030618906021118,0.0,0.0,0.0,0.024917971342802048,0.32283246517181396,-0.9627624154090881,38108.0,45208.0,36900.0,40692.0,0,0,0,0,40227.0078125,-1912.0,-2383.0,-1764.0
18.02,0.001718960702419281,-0.008873924612998962,0.5049462914466858,0.0,0.0,0.0,0.005713192746043205,0.22938553988933563,-0.909778892993927,36736.0,45188.0,38008.0,40564.0,0,0,0,0,40124.43359375,-597.0,-2771.0,-2454.0
18.04,0.0013208102900534868,-0.00858287326991558,0.5055345296859741,0.0,0.0,0.0,0.0008326139068230987,0.23160427808761597,-0.885653018951416,35924.0,45038.0,38636.0,40338.0,0,0,0,0,39984.2734375,-1781.0,-1500.0,-2536.0
18.06,0.0011148664634674788,-0.008258908987045288,0.5062950849533081,0.0,0.0,0.0,-0.060959815979003906,0.17213620245456696,-0.869941771030426,36600.0,44192.0,37910.0,41306.0,0,0,0,0,40002.46484375,-836.0,-1077.0,-2935.0
18.08,0.0007934501627460122,-0.007985381409525871,0.506645679473877,0.0,0.0,0.0,-0.10324016213417053,0.1169183999300003,-0.8722330927848816,38346.0,43886.0,37384.0,41404.0,0,0,0,0,40255.72265625,-1279.0,-3218.0,-2577.0
18.1,6.822565046604723e-05,-0.007870713248848915,0.5061776638031006,0.0,0.0,0.0,-0.12059837579727173,0.08774125576019287,-0.8567029237747192,37812.0,44758.0,37704.0,41102.0,0,0,0,0,40344.5078125,-1091.0,-1131.0,-2384.0
18.12,-0.0002994821988977492,-0.0076507627964019775,0.5062704682350159,0.0,0.0,0.0,-0.13205762207508087,0.0395151786506176,-0.8292564153671265,37297.0,44973.0,38877.0,40609.0,0,0,0,0,40439.33984375,-1738.0,-2403.0,-2433.0
18.14,-0.0010874640429392457,-0.007570391986519098,0.5056824088096619,0.0,0.0,0.0,-0.1449616700410843,-0.03769099712371826,-0.7964164614677429,37933.0,45207.0,38007.0,41477.0,0,0,0,0,40656.61328125,-1963.0,-658.0,-2185.0
18.16,-0.001471447292715311,-0.007293096277862787,0.505486011505127,0.0,0.0,0.0,-0.1347813606262207,-0.0772157534956932,-0.7611259818077087,38740.0,44338.0,37282.0,42556.0,0,0,0,0,40729.05859375,-1290.0,-2234.0,-2330.0
18.18,-0.0018931225640699267,-0.0069993361830711365,0.5052427649497986,0.0,0.0,0.0,-0.1098015084862709,-0.13947345316410065,-0.7394522428512573,38647.0,45163.0,37483.0,41835.0,0,0,0,0,40782.12109375,-2264.0,-1115.0,-2712.0
18.2,-0.0022468697279691696,-0.006695085670799017,0.5049815773963928,0.0,0.0,0.0,-0.07794223725795746,-0.2188233733177185,-0.7274181246757507,37920.0,45194.0,38234.0,41868.0,0,0,0,0,40804.19140625,-363.0,-532.0,-2619.0
18.222,-0.0026201456785202026,-0.006424612365663052,0.5046653747558594,0.0,0.0,0.0,-0.05193895846605301,-0.28664490580558777,-0.7392370700836182,37662.0,46670.0,39084.0,40632.0,0,0,0,0,41012.7734375,-2065.0,-2109.0,-2669.0
18.242,-0.0029151502531021833,-0.006038794759660959,0.5037126541137695,0.0,0.0,0.0,-0.06733624637126923,-0.3460073173046112,-0.7634895443916321,37474.0,46584.0,39400.0,40850.0,0,0,0,0,41077.66015625,-512.0,-1710.0,-2620.0
18.262,-0.003239539684727788,-0.005708056502044201,0.503110408782959,0.0,0.0,0.0,-0.037180736660957336,-0.35822203755378723,-0.7945257425308228,39898.0,45502.0,37250.0,42502.0,0,0,0,0,41288.94140625,-1468.0,-3619.0,-2599.0
18.282,-0.0037250809837132692,-0.005400767549872398,0.502070426940918,0.0,0.0,0.0,-0.020144982263445854,-0.3389032483100891,-0.8013860583305359,37851.0,45299.0,39377.0,42477.0,0,0,0,0,41251.328125,-763.0,-1848.0,-2219.0
18.3,-0.003932321444153786,-0.005163026507943869,0.5017560720443726,0.0,0.0,0.0,-0.005763813853263855,-0.3334667682647705,-0.781890332698822,37848.0,45538.0,38996.0,41642.0,0,0,0,0,41006.33203125,-1786.0,-2637.0,-2262.0
18.32,-0.004046325571835041,-0.004829724319279194,0.5017920732498169,0.0,0.0,0.0,0.0010157718788832426,-0.3613148331642151,-0.7475255131721497,37673.0,45547.0,38945.0,41639.0,0,0,0,0,40951.609375,-1962.0,-2763.0,-2716.0
18.342,-0.004289467819035053,-0.004497055895626545,0.5015461444854736,0.0,0.0,0.0,0.011647338978946209,-0.37144291400909424,-0.7268762588500977,37164.0,45902.0,39606.0,41212.0,0,0,0,0,40971.875,-956.0,-1546.0,-2355.0
18.36,-0.004213272128254175,-0.004166552796959877,0.501539945602417,0.0,0.0,0.0,0.010860257782042027,-0.388624906539917,-0.7211021184921265,38892.0,43078.0,38448.0,42410.0,0,0,0,0,40707.24609375,-1128.0,-2974.0,-2676.0
18.382,-0.004446305800229311,-0.0039480519481003284,0.5017958283424377,0.0,0.0,0.0,-0.010925794020295143,-0.3662813603878021,-0.6920605301856995,36928.0,45458.0,39282.0,41020.0,0,0,0,0,40672.56640625,-2706.0,-329.0,-2687.0
18.402,-0.004345627501606941,-0.0036426072474569082,0.5023922324180603,0.0,0.0,0.0,-0.02962011843919754,-0.38181188702583313,-0.6818987727165222,38680.0,43848.0,36902.0,42674.0,0,0,0,0,40526.90234375,-2227.0,-3018.0,-2671.0
18.42,-0.004418317228555679,-0.003399237524718046,0.5021874904632568,0.0,0.0,0.0,-0.015459662303328514,-0.3900730609893799,-0.6830399632453918,36678.0,45448.0,38888.0,40726.0,0,0,0,0,40427.34375,-1605.0,-1781.0,-2699.0
18.444,-0.00500529445707798,-0.0028732777573168278,0.5014554262161255,0.0,0.0,0.0,0.010589982382953167,-0.35630396008491516,-0.6749368906021118,37893.0,44641.0,38115.0,42139.0,0,0,0,0,40697.0625,-782.0,-3541.0,-2603.0
18.461,-0.005044365767389536,-0.0027074425015598536,0.5014403462409973,0.0,0.0,0.0,0.03153840824961662,-0.3367822468280792,-0.6665105819702148,37493.0,45193.0,38737.0,41581.0,0,0,0,0,40751.12109375,-1965.0,-3309.0,-2631.0
