time,x_kalman,y_kalman,z_kalman,x_lh,y_lh,z_lh,roll,pitch,yaw,target.x,target.y,target.z,target.vx,target.vy,target.vz,target.ax,target.ay,target.az,target.roll,target.pitch,target.yaw,motor.m1,motor.m2,motor.m3,motor.m4,rpm.m1,rpm.m2,rpm.m3,rpm.m4,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw
4.38,1.0210086107254028,0.27103763818740845,0.5446601510047913,0.0,0.0,0.0,-1.018165946006775,0.8513044118881226,-0.6540884971618652,1.0,0.550000011920929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35355.0,41169.0,36089.0,36803.0,0,0,0,0,37354.65625,-2483.0,-3830.0,-1884.0
4.4,1.0209718942642212,0.27819812297821045,0.545676052570343,0.0,0.0,0.0,-0.9604531526565552,0.7392438650131226,-0.636242687702179,1.0,0.550000011920929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35675.0,41141.0,35915.0,37073.0,0,0,0,0,37451.00390625,-1869.0,-1497.0,-1820.0
4.42,1.0220047235488892,0.28553637862205505,0.5463962554931641,0.0,0.0,0.0,-0.9357106685638428,0.6448737978935242,-0.6227381825447083,1.0,0.550000011920929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37667.0,43183.0,34417.0,35005.0,0,0,0,0,37568.48046875,-6678.0,-5647.0,-1804.0
4.44,1.022812008857727,0.2972618043422699,0.5469810366630554,0.0,0.0,0.0,-0.8599859476089478,0.5836032032966614,-0.6020322442054749,1.0,0.6000000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36031.0,42957.0,36339.0,35537.0,0,0,0,0,37716.94921875,-2752.0,-2158.0,-1784.0
4.46,1.0233005285263062,0.30540260672569275,0.5473510026931763,0.0,0.0,0.0,-0.671963095664978,0.5318335294723511,-0.5811168551445007,1.0,0.6000000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35399.0,41547.0,37285.0,37205.0,0,0,0,0,37859.47265625,-1017.0,-3429.0,-1771.0
4.48,1.0232131481170654,0.31400611996650696,0.5476716756820679,0.0,0.0,0.0,-0.4937455356121063,0.5569337010383606,-0.5585395097732544,1.0,0.6000000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36039.0,41871.0,37029.0,37257.0,0,0,0,0,38049.25,-1596.0,-4023.0,-1811.0
4.5,1.023712158203125,0.3233053386211395,0.5475528240203857,0.0,0.0,0.0,-0.509087324142456,0.5286598801612854,-0.5348306894302368,1.0,0.6000000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35567.0,42905.0,37341.0,36775.0,0,0,0,0,38147.6171875,-3087.0,-855.0,-1909.0
4.52,1.0237562656402588,0.3332805633544922,0.5476065278053284,0.0,0.0,0.0,-0.608329176902771,0.5295514464378357,-0.5144885778427124,1.0,0.6000000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37496.0,43334.0,34924.0,36102.0,0,0,0,0,37964.7578125,-7382.0,-3770.0,-1821.0
4.54,1.0237973928451538,0.3389701843261719,0.5489385724067688,0.0,0.0,0.0,-0.6291651725769043,0.5422324538230896,-0.5112832188606262,1.0,0.6499999761581421,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36847.0,42565.0,36085.0,36475.0,0,0,0,0,37993.9921875,-3348.0,-3809.0,-1822.0
4.56,1.0253664255142212,0.3480750024318695,0.5490303039550781,0.0,0.0,0.0,-0.5477762818336487,0.5022367238998413,-0.5012198686599731,1.0,0.6499999761581421,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36009.0,40573.0,36955.0,38943.0,0,0,0,0,38120.3828125,-1765.0,-2971.0,-1757.0
4.58,1.0258328914642334,0.357513964176178,0.5486598014831543,0.0,0.0,0.0,-0.45949146151542664,0.4704988896846771,-0.4813065528869629,1.0,0.6499999761581421,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,41800.0,37214.0,37694.0,0,0,0,0,38177.17578125,-2318.0,-4030.0,-1784.0
4.6,1.026065707206726,0.36549413204193115,0.5486262440681458,0.0,0.0,0.0,-0.5751355886459351,0.46199285984039307,-0.4676063656806946,1.0,0.6499999761581421,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35785.0,42573.0,37121.0,36689.0,0,0,0,0,38042.90625,-2831.0,-1454.0,-1784.0
4.62,1.0260170698165894,0.3731098473072052,0.5494856238365173,0.0,0.0,0.0,-0.7732661366462708,0.4573323726654053,-0.45221665501594543,1.0,0.6499999761581421,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37373.0,44003.0,35557.0,35231.0,0,0,0,0,38041.37890625,-5296.0,-1861.0,-1823.0
4.64,1.0271589756011963,0.38419145345687866,0.5494810938835144,0.0,0.0,0.0,-0.8717109560966492,0.4825146198272705,-0.4331779181957245,1.0,0.699999988079071,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37079.0,41857.0,35889.0,36923.0,0,0,0,0,37937.08203125,-2238.0,-3768.0,-1748.0
4.66,1.0268301963806152,0.38924330472946167,0.5494996309280396,0.0,0.0,0.0,-0.8371984958648682,0.5181804895401001,-0.4234139919281006,1.0,0.699999988079071,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35259.0,42167.0,37313.0,37033.0,0,0,0,0,37943.80078125,-546.0,-2684.0,-1773.0
4.68,1.0271176099777222,0.399187833070755,0.5501172542572021,0.0,0.0,0.0,-0.8498448133468628,0.48482680320739746,-0.40161100029945374,1.0,0.699999988079071,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35339.0,42415.0,37347.0,36799.0,0,0,0,0,37975.3671875,-2588.0,-2511.0,-1759.0
4.7,1.027405023574829,0.4099603593349457,0.5501461029052734,0.0,0.0,0.0,-0.9994801878929138,0.4811569154262543,-0.3889060914516449,1.0,0.699999988079071,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35723.0,43023.0,37071.0,35707.0,0,0,0,0,37881.984375,-2890.0,-3231.0,-1765.0
4.721,1.0284485816955566,0.419921338558197,0.5509175062179565,0.0,0.0,0.0,-1.2060794830322266,0.49729952216148376,-0.37492847442626953,1.0,0.699999988079071,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38180.0,43034.0,34340.0,36118.0,0,0,0,0,37918.38671875,-4901.0,-3302.0,-1806.0
4.74,1.0277962684631348,0.4272191524505615,0.5509615540504456,0.0,0.0,0.0,-1.2789667844772339,0.5643264651298523,-0.35780128836631775,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36533.0,42523.0,35847.0,37229.0,0,0,0,0,38033.09765625,-2602.0,-3917.0,-1743.0
4.76,1.0298292636871338,0.4358968138694763,0.5505645871162415,0.0,0.0,0.0,-1.2414900064468384,0.5972560048103333,-0.34902381896972656,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35693.0,41663.0,37429.0,37575.0,0,0,0,0,38090.8125,-103.0,-2982.0,-1712.0
4.78,1.0319676399230957,0.4435914158821106,0.5504838824272156,0.0,0.0,0.0,-1.20058012008667,0.620699942111969,-0.34693360328674316,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35944.0,42108.0,37036.0,37544.0,0,0,0,0,38158.0859375,-2618.0,-2470.0,-1780.0
4.8,1.0330603122711182,0.4517553448677063,0.5502132177352905,0.0,0.0,0.0,-1.3204911947250366,0.630929172039032,-0.32954141497612,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35053.0,43411.0,38067.0,36317.0,0,0,0,0,38212.52734375,-2529.0,-1837.0,-1749.0
4.82,1.0343146324157715,0.46031972765922546,0.5500359535217285,0.0,0.0,0.0,-1.510104775428772,0.6362974047660828,-0.32160183787345886,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37241.0,43721.0,36063.0,36255.0,0,0,0,0,38320.1171875,-5784.0,-3387.0,-1854.0
4.841,1.0336796045303345,0.4699961543083191,0.549498438835144,0.0,0.0,0.0,-1.60136079788208,0.7104318141937256,-0.30956801772117615,1.0,0.800000011920929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36274.0,42886.0,36904.0,37308.0,0,0,0,0,38343.8984375,-1659.0,-2290.0,-1891.0
4.86,1.0352779626846313,0.4760836362838745,0.5492363572120667,0.0,0.0,0.0,-1.5575066804885864,0.788603663444519,-0.3023431897163391,1.0,0.800000011920929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35109.0,41753.0,38199.0,38411.0,0,0,0,0,38368.1875,-401.0,-3988.0,-1849.0
4.88,1.0360438823699951,0.4876214563846588,0.5489450097084045,0.0,0.0,0.0,-1.548385500907898,0.8416233062744141,-0.2993059456348419,1.0,0.800000011920929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35240.0,43064.0,37762.0,37426.0,0,0,0,0,38373.65234375,-2546.0,-2810.0,-1914.0
4.9,1.03804349899292,0.49831005930900574,0.5486711263656616,0.0,0.0,0.0,-1.6921639442443848,0.8749753832817078,-0.2925994098186493,1.0,0.800000011920929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36409.0,42643.0,36635.0,37773.0,0,0,0,0,38365.66015625,-3270.0,-2344.0,-1885.0
4.92,1.0371179580688477,0.5052123665809631,0.548408567905426,0.0,0.0,0.0,-1.8343411684036255,0.9781157970428467,-0.29983916878700256,1.0,0.800000011920929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38174.0,44572.0,34922.0,35928.0,0,0,0,0,38399.28125,-5346.0,-3526.0,-1848.0
4.94,1.0377713441848755,0.5133028626441956,0.5480320453643799,0.0,0.0,0.0,-1.8725947141647339,1.03755521774292,-0.3033072352409363,1.0,0.8500000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36704.0,42564.0,36458.0,37762.0,0,0,0,0,38372.75390625,-1232.0,-2165.0,-1800.0
4.96,1.0375200510025024,0.5247355699539185,0.5477532148361206,0.0,0.0,0.0,-1.7691456079483032,1.0644468069076538,-0.30395376682281494,1.0,0.8500000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36115.0,41635.0,36647.0,38299.0,0,0,0,0,38174.8046875,-213.0,-1443.0,-1832.0
4.98,1.0401496887207031,0.5331159830093384,0.5484724640846252,0.0,0.0,0.0,-1.6822001934051514,1.0466480255126953,-0.30145445466041565,1.0,0.8500000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36145.0,41495.0,36663.0,38401.0,0,0,0,0,38176.93359375,-2988.0,-1917.0,-1846.0
5.0,1.040371298789978,0.5419990420341492,0.5483461022377014,0.0,0.0,0.0,-1.7698333263397217,1.0408622026443481,-0.30108344554901123,1.0,0.8500000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35703.0,41761.0,37091.0,38417.0,0,0,0,0,38243.33203125,-1461.0,-4143.0,-1857.0
5.02,1.0404011011123657,0.552068293094635,0.5477371215820312,0.0,0.0,0.0,-1.8983873128890991,1.0595623254776,-0.2979649007320404,1.0,0.8500000238418579,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38000.0,45282.0,35048.0,34650.0,0,0,0,0,38245.4375,-5691.0,-4036.0,-1819.0
5.04,1.0412079095840454,0.5615674257278442,0.5475758910179138,0.0,0.0,0.0,-1.9450913667678833,1.0997756719589233,-0.29830875992774963,1.0,0.8999999761581421,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37211.0,42009.0,35059.0,37181.0,0,0,0,0,37865.6328125,-951.0,-3579.0,-1799.0
5.06,1.0427297353744507,0.5699101686477661,0.5495433211326599,0.0,0.0,0.0,-1.837602138519287,1.1595895290374756,-0.2917764484882355,1.0,0.8999999761581421,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36021.0,41207.0,36153.0,37979.0,0,0,0,0,37840.37890625,-742.0,-2843.0,-1822.0
5.08,1.0438920259475708,0.5805813074111938,0.5496060252189636,0.0,0.0,0.0,-1.745760202407837,1.171570062637329,-0.28561949729919434,1.0,0.8999999761581421,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35761.0,42945.0,36453.0,36389.0,0,0,0,0,37887.5546875,-1604.0,-5912.0,-1843.0
5.1,1.0441628694534302,0.591499924659729,0.5496699810028076,0.0,0.0,0.0,-1.8011276721954346,1.1540160179138184,-0.28123319149017334,1.0,0.8999999761581421,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35302.0,43296.0,37082.0,36068.0,0,0,0,0,37937.328125,-2670.0,-3564.0,-1822.0
5.12,1.0453420877456665,0.6035588383674622,0.5494161248207092,0.0,0.0,0.0,-1.8762072324752808,1.145124912261963,-0.27657708525657654,1.0,0.8999999761581421,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37297.0,43981.0,35535.0,35051.0,0,0,0,0,37966.41015625,-5019.0,-3356.0,-1794.0
5.14,1.0446232557296753,0.6136661171913147,0.5493829250335693,0.0,0.0,0.0,-1.8604450225830078,1.2234843969345093,-0.2704664170742035,1.0,0.949999988079071,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37586.0,42520.0,35566.0,37096.0,0,0,0,0,38192.06640625,-3895.0,-3075.0,-1718.0
5.16,1.045310139656067,0.6246311068534851,0.5483377575874329,0.0,0.0,0.0,-1.7201951742172241,1.2913936376571655,-0.2549600303173065,1.0,0.949999988079071,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35719.0,42681.0,37319.0,37337.0,0,0,0,0,38264.58984375,-2627.0,-3056.0,-1833.0
5.18,1.046288013458252,0.6320518851280212,0.548132061958313,0.0,0.0,0.0,-1.540925145149231,1.3121100664138794,-0.24232594668865204,1.0,0.949999988079071,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35424.0,41706.0,37396.0,38106.0,0,0,0,0,38158.9296875,-1488.0,-3105.0,-1768.0
5.2,1.0492959022521973,0.6421760320663452,0.5486717224121094,0.0,0.0,0.0,-1.5086956024169922,1.2342067956924438,-0.2394534796476364,1.0,0.949999988079071,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36947.0,41705.0,35809.0,38327.0,0,0,0,0,38197.2578125,-1709.0,-2999.0,-1879.0
5.22,1.047950029373169,0.6519396901130676,0.5484762787818909,0.0,0.0,0.0,-1.5676027536392212,1.2520676851272583,-0.23430298268795013,1.0,0.949999988079071,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37715.0,44979.0,34689.0,35261.0,0,0,0,0,38161.09765625,-6724.0,-2551.0,-1833.0
5.24,1.047465443611145,0.6595171689987183,0.548564076423645,0.0,0.0,0.0,-1.5234129428863525,1.299824833869934,-0.2375877946615219,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36686.0,42706.0,36128.0,37168.0,0,0,0,0,38172.17578125,-3868.0,-3541.0,-1844.0
5.26,1.0476195812225342,0.6693916916847229,0.5483680367469788,0.0,0.0,0.0,-1.3846791982650757,1.2894043922424316,-0.2428528517484665,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34979.0,42215.0,37491.0,38227.0,0,0,0,0,38228.0,-2198.0,-2515.0,-1894.0
5.28,1.0478953123092651,0.6819632649421692,0.5480887293815613,0.0,0.0,0.0,-1.2667914628982544,1.267011046409607,-0.24053168296813965,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35274.0,42678.0,36914.0,38134.0,0,0,0,0,38250.40625,-1700.0,-2188.0,-1975.0
5.3,1.0484035015106201,0.6926857829093933,0.5478376746177673,0.0,0.0,0.0,-1.3051891326904297,1.2300169467926025,-0.25054022669792175,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35801.0,42961.0,36503.0,37907.0,0,0,0,0,38293.87890625,-3428.0,-3575.0,-1983.0
5.32,1.0488537549972534,0.7037646174430847,0.547587513923645,0.0,0.0,0.0,-1.3938623666763306,1.182697057723999,-0.26940321922302246,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36094.0,42790.0,36052.0,38332.0,0,0,0,0,38317.89453125,-1637.0,-5076.0,-2037.0
5.34,1.0468116998672485,0.7137858271598816,0.5470941662788391,0.0,0.0,0.0,-1.3791619539260864,1.1602962017059326,-0.2868490517139435,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36508.0,43632.0,35334.0,37954.0,0,0,0,0,38357.59765625,-2938.0,-4815.0,-2075.0
5.36,1.0482544898986816,0.7224130034446716,0.5468108057975769,0.0,0.0,0.0,-1.2156206369400024,1.116646409034729,-0.3101094961166382,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36603.0,42629.0,34259.0,38341.0,0,0,0,0,37958.0234375,-3146.0,-867.0,-2176.0
5.38,1.0476298332214355,0.7350068688392639,0.5487229824066162,0.0,0.0,0.0,-1.0016679763793945,1.053070068359375,-0.3408239781856537,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35307.0,43163.0,35367.0,37955.0,0,0,0,0,37948.1796875,-4097.0,-1983.0,-2214.0
5.4,1.0485612154006958,0.7460554838180542,0.5486493706703186,0.0,0.0,0.0,-0.7289301156997681,0.9764106869697571,-0.377351850271225,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35624.0,42126.0,34456.0,39254.0,0,0,0,0,37865.44921875,-3058.0,-2186.0,-2349.0
5.42,1.0495022535324097,0.7553759217262268,0.5491370558738708,0.0,0.0,0.0,-0.3936008810997009,0.8736022710800171,-0.4175099730491638,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37082.0,41010.0,33136.0,40396.0,0,0,0,0,37906.703125,-3208.0,-502.0,-2267.0
5.44,1.050479769706726,0.766775369644165,0.5490873456001282,0.0,0.0,0.0,-0.03290310502052307,0.7708228230476379,-0.4683839976787567,0.949999988079071,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36351.0,42517.0,34999.0,38149.0,0,0,0,0,38004.83203125,-4851.0,-3882.0,-2360.0
5.46,1.0509921312332153,0.7768172025680542,0.5485873222351074,0.0,0.0,0.0,0.3307221531867981,0.7242943048477173,-0.5119216442108154,0.949999988079071,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34713.0,43199.0,36619.0,37709.0,0,0,0,0,38060.6171875,-4314.0,-2258.0,-2414.0
5.48,1.0505801439285278,0.7881937623023987,0.548423171043396,0.0,0.0,0.0,0.7858648300170898,0.8722251653671265,-0.5589425563812256,0.949999988079071,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34980.0,43036.0,36748.0,38420.0,0,0,0,0,38296.9765625,-3852.0,-2601.0,-2501.0
5.5,1.0487719774246216,0.7988598346710205,0.5473201870918274,0.0,0.0,0.0,1.2147376537322998,1.1900050640106201,-0.6107606887817383,0.949999988079071,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35792.0,43564.0,36034.0,37950.0,0,0,0,0,38335.55859375,-2423.0,-2374.0,-2433.0
5.52,1.0479604005813599,0.8075022101402283,0.5469805598258972,0.0,0.0,0.0,1.6176091432571411,1.5223876237869263,-0.6677971482276917,0.949999988079071,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38095.0,41179.0,34663.0,41187.0,0,0,0,0,38781.07421875,-2019.0,949.0,-2433.0
5.54,1.0487233400344849,0.8170760273933411,0.5466273427009583,0.0,0.0,0.0,2.037780284881592,1.8094395399093628,-0.7177757024765015,0.8999999761581421,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36887.0,43165.0,35631.0,39509.0,0,0,0,0,38798.47265625,-3275.0,-2574.0,-2557.0
5.56,1.049311876296997,0.8280805349349976,0.5438349843025208,0.0,0.0,0.0,2.3932576179504395,2.0134894847869873,-0.7540554404258728,0.8999999761581421,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35055.0,45767.0,37609.0,36717.0,0,0,0,0,38787.42578125,-3511.0,-4109.0,-2467.0
5.58,1.047116994857788,0.8378105163574219,0.5432504415512085,0.0,0.0,0.0,2.8045742511749268,2.2480649948120117,-0.8048689961433411,0.8999999761581421,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35603.0,44503.0,37231.0,38415.0,0,0,0,0,38938.390625,-1383.0,-5258.0,-2474.0
5.6,1.0463188886642456,0.8472272753715515,0.5418577790260315,0.0,0.0,0.0,3.2353708744049072,2.6941821575164795,-0.8551930785179138,0.8999999761581421,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35698.0,43768.0,37068.0,39222.0,0,0,0,0,38939.46875,-1272.0,-2911.0,-2531.0
5.62,1.047853946685791,0.855048656463623,0.5412505269050598,0.0,0.0,0.0,3.6091132164001465,3.1361234188079834,-0.9076565504074097,0.8999999761581421,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37248.0,42516.0,35232.0,39720.0,0,0,0,0,38679.7109375,-3321.0,-2181.0,-2408.0
5.64,1.0483112335205078,0.8635578155517578,0.5419176816940308,0.0,0.0,0.0,3.90934681892395,3.4617016315460205,-0.9559146165847778,0.8500000238418579,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35571.0,43887.0,36659.0,38295.0,0,0,0,0,38603.203125,-4560.0,-983.0,-2532.0
5.66,1.0470033884048462,0.8742458820343018,0.5415339469909668,0.0,0.0,0.0,4.201691150665283,3.7329351902008057,-0.9768579602241516,0.8500000238418579,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34400.0,43922.0,36714.0,37684.0,0,0,0,0,38180.58984375,-2740.0,-3945.0,-2567.0
5.68,1.046858549118042,0.8824015259742737,0.5430609583854675,0.0,0.0,0.0,4.535013198852539,3.994256019592285,-1.0058774948120117,0.8500000238418579,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34637.0,44033.0,36605.0,37237.0,0,0,0,0,38128.046875,-2377.0,-3993.0,-2553.0
5.7,1.0448375940322876,0.8928369879722595,0.543005108833313,0.0,0.0,0.0,4.857367992401123,4.335115432739258,-1.0478178262710571,0.8500000238418579,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34066.0,44138.0,36890.0,36654.0,0,0,0,0,37937.55078125,-561.0,-2136.0,-2421.0
5.72,1.0431618690490723,0.8985423445701599,0.5437819361686707,0.0,0.0,0.0,5.099118232727051,4.749849319458008,-1.0865094661712646,0.8500000238418579,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36199.0,40361.0,34813.0,40339.0,0,0,0,0,37928.05859375,-1430.0,328.0,-2348.0
5.74,1.0420336723327637,0.9061769247055054,0.5438641309738159,0.0,0.0,0.0,5.255070686340332,5.1128692626953125,-1.1032381057739258,0.800000011920929,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35713.0,41781.0,34967.0,37947.0,0,0,0,0,37602.81640625,-3783.0,-1162.0,-2189.0
5.76,1.0401840209960938,0.914628267288208,0.543925404548645,0.0,0.0,0.0,5.310232639312744,5.324258327484131,-1.0927598476409912,0.800000011920929,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35909.0,43557.0,34685.0,36349.0,0,0,0,0,37625.38671875,-1956.0,-5780.0,-2231.0
5.78,1.0386942625045776,0.9205156564712524,0.5460776686668396,0.0,0.0,0.0,5.38842248916626,5.476792335510254,-1.0630675554275513,0.800000011920929,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34627.0,43495.0,36231.0,36287.0,0,0,0,0,37660.6328125,-2421.0,-4576.0,-2251.0
5.8,1.0363775491714478,0.9269894957542419,0.5462687015533447,0.0,0.0,0.0,5.5365705490112305,5.715681076049805,-1.0397226810455322,0.800000011920929,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34331.0,42717.0,36103.0,36413.0,0,0,0,0,37391.96875,-869.0,-1862.0,-2075.0
5.82,1.0331342220306396,0.9342961311340332,0.5483246445655823,0.0,0.0,0.0,5.590357303619385,6.053081035614014,-1.0238579511642456,0.800000011920929,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36362.0,40876.0,34402.0,38324.0,0,0,0,0,37491.4453125,-1077.0,-13.0,-2141.0
5.84,1.0314054489135742,0.9398744106292725,0.5485639572143555,0.0,0.0,0.0,5.588542461395264,6.247392177581787,-0.9830493330955505,0.800000011920929,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36196.0,41596.0,34676.0,37484.0,0,0,0,0,37488.18359375,-2718.0,-2850.0,-2128.0
5.86,1.0286192893981934,0.9448891878128052,0.5495932698249817,0.0,0.0,0.0,5.528696537017822,6.291755676269531,-0.9258632659912109,0.75,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35395.0,43199.0,35921.0,36053.0,0,0,0,0,37642.77734375,-2225.0,-4508.0,-2024.0
5.88,1.0238227844238281,0.9520535469055176,0.5496461391448975,0.0,0.0,0.0,5.474218368530273,6.307785987854004,-0.8594556450843811,0.75,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34099.0,43729.0,37605.0,36007.0,0,0,0,0,37860.5078125,-1652.0,-4922.0,-1952.0
5.9,1.0202405452728271,0.9565442800521851,0.5493003726005554,0.0,0.0,0.0,5.479984283447266,6.440637588500977,-0.8109124302864075,0.75,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35973.0,43659.0,36041.0,36567.0,0,0,0,0,38060.2890625,-2643.0,-2924.0,-1988.0
5.92,1.0148788690567017,0.9617683291435242,0.5490361452102661,0.0,0.0,0.0,5.406825065612793,6.640613555908203,-0.7604435086250305,0.75,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37567.0,40925.0,35013.0,39347.0,0,0,0,0,38213.08984375,-1892.0,-182.0,-1955.0
5.94,1.010723352432251,0.9650993347167969,0.5487421154975891,0.0,0.0,0.0,5.289855480194092,6.721360206604004,-0.7145222425460815,0.75,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37127.0,42883.0,35915.0,37623.0,0,0,0,0,38387.6953125,-2250.0,-1681.0,-1897.0
