lighthouse.x_x,lighthouse.x_y,lighthouse.y_x,lighthouse.y_y,lighthouse.z_x,lighthouse.z_y,stateEstimate.x_x,stateEstimate.x_y,stateEstimate.y_x,stateEstimate.y_y,stateEstimate.z_x,stateEstimate.z_y
82103.,0.,82103.,0.,82103.,0.,82103.,-0.1497082412,82103.,0.1953422576,82103.,0.5331347585
82113.,0.,82113.,0.,82113.,0.,82113.,-0.1496357173,82113.,0.1948137432,82113.,0.5332003236
82123.,0.,82123.,0.,82123.,0.,82123.,-0.1494140625,82123.,0.1934031099,82123.,0.5332580209
82133.,0.,82133.,0.,82133.,0.,82133.,-0.1493483931,82133.,0.1929808408,82133.,0.5333048105
82143.,0.,82143.,0.,82143.,0.,82143.,-0.149282828,82143.,0.1925904304,82143.,0.532805264
82153.,0.,82153.,0.,82153.,0.,82153.,-0.1492258906,82153.,0.1922888756,82153.,0.5328035355
82163.,0.,82163.,0.,82163.,0.,82163.,-0.1491732746,82163.,0.1920467913,82163.,0.5327908397
82183.,0.,82183.,0.,82183.,0.,82183.,-0.1490280330,82183.,0.1942507178,82183.,0.5324479342
82193.,0.,82193.,0.,82193.,0.,82193.,-0.1489867419,82193.,0.1942285597,82193.,0.5323935747
82243.,0.,82243.,0.,82243.,0.,82243.,-0.1500368863,82243.,0.1948155165,82243.,0.5323629975
82283.,0.,82283.,0.,82283.,0.,82283.,-0.1519821882,82283.,0.1946122944,82283.,0.5318587422
82293.,0.,82293.,0.,82293.,0.,82293.,-0.1521882862,82293.,0.1959196180,82293.,0.5316733718
82313.,0.,82313.,0.,82313.,0.,82313.,-0.1511837095,82313.,0.1966405362,82313.,0.5311846733
82433.,0.,82433.,0.,82433.,0.,82433.,-0.1507715881,82433.,0.2076932341,82433.,0.523134172
82493.,0.,82493.,0.,82493.,0.,82493.,-0.1516239196,82493.,0.2119505554,82493.,0.5160182714
82503.,0.,82503.,0.,82503.,0.,82503.,-0.1529432386,82503.,0.2118019015,82503.,0.5140757561
82513.,0.,82513.,0.,82513.,0.,82513.,-0.1510652155,82513.,0.2131349295,82513.,0.5119922161
82563.,0.,82563.,0.,82563.,0.,82563.,-0.1553824842,82563.,0.2170109451,82563.,0.5003756881
82633.,0.,82633.,0.,82633.,0.,82633.,-0.1554630548,82633.,0.2230031341,82633.,0.4769098461
82643.,0.,82643.,0.,82643.,0.,82643.,-0.1551204324,82643.,0.2179936618,82643.,0.4727297127
82693.,0.,82693.,0.,82693.,0.,82693.,-0.1611708701,82693.,0.2296502292,82693.,0.4486707449
82703.,0.,82703.,0.,82703.,0.,82703.,-0.1642292738,82703.,0.2290544808,82703.,0.4433549643
82713.,0.,82713.,0.,82713.,0.,82713.,-0.1644357294,82713.,0.2296053171,82713.,0.4383046031
82723.,0.,82723.,0.,82723.,0.,82723.,-0.1646374613,82723.,0.2301389873,82723.,0.4326639473
82733.,0.,82733.,0.,82733.,0.,82733.,-0.1609402001,82733.,0.2295819223,82733.,0.4268689156
82743.,0.,82743.,0.,82743.,0.,82743.,-0.155164063,82743.,0.2330370843,82743.,0.4209233224
82753.,0.,82753.,0.,82753.,0.,82753.,-0.1478417963,82753.,0.2441933900,82753.,0.4133782387
82763.,0.,82763.,0.,82763.,0.,82763.,-0.1441294402,82763.,0.2476036251,82763.,0.4070488513
82773.,0.,82773.,0.,82773.,0.,82773.,-0.1439346224,82773.,0.2482771277,82773.,0.4005874991
82783.,0.,82783.,0.,82783.,0.,82783.,-0.1548107117,82783.,0.2375571728,82783.,0.3940182924
82793.,0.,82793.,0.,82793.,0.,82793.,-0.1547734141,82793.,0.2379925996,82793.,0.3873259425
82803.,0.,82803.,0.,82803.,0.,82803.,-0.1561798453,82803.,0.22150971,82803.,0.3815041780
82813.,0.,82813.,0.,82813.,0.,82813.,-0.1580794603,82813.,0.2276455164,82813.,0.3746623695
82823.,0.,82823.,0.,82823.,0.,82823.,-0.1563795209,82823.,0.2293559462,82823.,0.367731303
82833.,0.,82833.,0.,82833.,0.,82833.,-0.1658444852,82833.,0.2269542515,82833.,0.3600225151
82843.,0.,82843.,0.,82843.,0.,82843.,-0.1609953791,82843.,0.2214901894,82843.,0.3514255583
82853.,0.,82853.,0.,82853.,0.,82853.,-0.1632881016,82853.,0.2157025635,82853.,0.3442043364
82863.,0.,82863.,0.,82863.,0.,82863.,-0.1678894013,82863.,0.2234631032,82863.,0.3369534612
82873.,0.,82873.,0.,82873.,0.,82873.,-0.1703425199,82873.,0.2274026722,82873.,0.3296627402
82883.,0.,82883.,0.,82883.,0.,82883.,-0.1659922153,82883.,0.2203325182,82883.,0.3223424852
82893.,0.,82893.,0.,82893.,0.,82893.,-0.1526574194,82893.,0.2470579147,82893.,0.3141210973
82903.,0.,82903.,0.,82903.,0.,82903.,-0.1544449627,82903.,0.2487856001,82903.,0.3067633212
82913.,0.,82913.,0.,82913.,0.,82913.,-0.1573289633,82913.,0.2504673004,82913.,0.2994199097
82923.,0.,82923.,0.,82923.,0.,82923.,-0.1592705101,82923.,0.2356739938,82923.,0.2921103835
82933.,0.,82933.,0.,82933.,0.,82933.,-0.1610860676,82933.,0.2515417635,82933.,0.2857094407
82943.,0.,82943.,0.,82943.,0.,82943.,-0.1616040617,82943.,0.2411686033,82943.,0.2785440683
82953.,0.,82953.,0.,82953.,0.,82953.,-0.1630145162,82953.,0.2507343888,82953.,0.2714372873
82963.,0.,82963.,0.,82963.,0.,82963.,-0.1641198248,82963.,0.2479181737,82963.,0.2643953562
82973.,0.,82973.,0.,82973.,0.,82973.,-0.1734947264,82973.,0.2475132644,82973.,0.2572578192
82983.,0.,82983.,0.,82983.,0.,82983.,-0.1603298634,82983.,0.247389406,82983.,0.2503496110
82993.,0.,82993.,0.,82993.,0.,82993.,-0.1574759483,82993.,0.2429747432,82993.,0.2435068935
83003.,0.,83003.,0.,83003.,0.,83003.,-0.1573151499,83003.,0.2400445342,83003.,0.2367502451
83013.,0.,83013.,0.,83013.,0.,83013.,-0.1564485431,83013.,0.2391856313,83013.,0.2300883234
83023.,0.,83023.,0.,83023.,0.,83023.,-0.2006989866,83023.,0.2388196588,83023.,0.2223273218
83033.,0.,83033.,0.,83033.,0.,83033.,-0.1996678859,83033.,0.2378087193,83033.,0.2158176899
83043.,0.,83043.,0.,83043.,0.,83043.,-0.1977058649,83043.,0.2337284386,83043.,0.2094127834
83053.,0.,83053.,0.,83053.,0.,83053.,-0.1972164661,83053.,0.2340853959,83053.,0.2031181008
83063.,0.,83063.,0.,83063.,0.,83063.,-0.1960037202,83063.,0.2380057424,83063.,0.1953689456
83073.,0.,83073.,0.,83073.,0.,83073.,-0.1880857497,83073.,0.2383098602,83073.,0.1892485917
83083.,0.,83083.,0.,83083.,0.,83083.,-0.1882699877,83083.,0.2399634123,83083.,0.1832340658
83093.,0.,83093.,0.,83093.,0.,83093.,-0.1818729937,83093.,0.2446164191,83093.,0.1773650795
83103.,0.,83103.,0.,83103.,0.,83103.,-0.1804102063,83103.,0.2440324426,83103.,0.1716115475
83113.,0.,83113.,0.,83113.,0.,83113.,-0.1787364334,83113.,0.2435898483,83113.,0.1645301431
83123.,0.,83123.,0.,83123.,0.,83123.,-0.1686368287,83123.,0.2344923466,83123.,0.1589391381
83133.,0.,83133.,0.,83133.,0.,83133.,-0.1683925092,83133.,0.2328532636,83133.,0.1534750164
83143.,0.,83143.,0.,83143.,0.,83143.,-0.1692579985,83143.,0.2302777618,83143.,0.1479827017
83153.,0.,83153.,0.,83153.,0.,83153.,-0.1703229249,83153.,0.2295386195,83153.,0.1433883458
83163.,0.,83163.,0.,83163.,0.,83163.,-0.1756784618,83163.,0.2296506017,83163.,0.1374975294
83173.,0.,83173.,0.,83173.,0.,83173.,-0.1696163118,83173.,0.2353629023,83173.,0.1311758161
83183.,0.,83183.,0.,83183.,0.,83183.,-0.1693262011,83183.,0.2350832671,83183.,0.1243551672
83193.,0.,83193.,0.,83193.,0.,83193.,-0.186815545,83193.,0.2381401807,83193.,0.1175792292
83203.,0.,83203.,0.,83203.,0.,83203.,-0.1862014681,83203.,0.2355629504,83203.,0.1096384823
83213.,0.,83213.,0.,83213.,0.,83213.,-0.1857608259,83213.,0.2416913509,83213.,0.1011769325
83223.,0.,83223.,0.,83223.,0.,83223.,-0.1912040263,83223.,0.2348723561,83223.,0.0918313414
83233.,0.,83233.,0.,83233.,0.,83233.,-0.1816943735,83233.,0.2246329635,83233.,0.081693776
83243.,0.,83243.,0.,83243.,0.,83243.,-0.1856210828,83243.,0.2268805951,83243.,0.0713092834
83253.,0.,83253.,0.,83253.,0.,83253.,-0.1912312359,83253.,0.2321425527,83253.,0.0602212101
83263.,0.,83263.,0.,83263.,0.,83263.,-0.1936933100,83263.,0.2289577723,83263.,0.0477430224
83273.,0.,83273.,0.,83273.,0.,83273.,-0.2030130476,83273.,0.2312095016,83273.,0.0343675129
83283.,0.,83283.,0.,83283.,0.,83283.,-0.2103730440,83283.,0.2335367054,83283.,0.0189088341
83293.,0.,83293.,0.,83293.,0.,83293.,-0.2117023319,83293.,0.2332032621,83293.,0.0059024701
83303.,0.,83303.,0.,83303.,0.,83303.,-0.2138471901,83303.,0.2180861831,83303.,-0.0009424821
83313.,0.,83313.,0.,83313.,0.,83313.,-0.2156813145,83313.,0.2082059234,83313.,-0.0089636575
83323.,0.,83323.,0.,83323.,0.,83323.,-0.2160631120,83323.,0.2003861219,83323.,-0.0252239089
83333.,0.,83333.,0.,83333.,0.,83333.,-0.2188042700,83333.,0.1916528940,83333.,-0.0255230051
83343.,0.,83343.,0.,83343.,0.,83343.,-0.2194249928,83343.,0.1888835728,83343.,-0.0409560129
83353.,0.,83353.,0.,83353.,0.,83353.,-0.2203504741,83353.,0.1875446737,83353.,-0.0591166057
83363.,0.,83363.,0.,83363.,0.,83363.,-0.2205576301,83363.,0.1875290722,83363.,-0.0801411420
83373.,0.,83373.,0.,83373.,0.,83373.,-0.2397655696,83373.,0.1239054427,83373.,-0.0002975341
83383.,0.,83383.,0.,83383.,0.,83383.,-0.2418666482,83383.,0.1160251573,83383.,-0.0080874003
83393.,0.,83393.,0.,83393.,0.,83393.,-0.2443267703,83393.,0.1072288975,83393.,-0.0154666584
83403.,0.,83403.,0.,83403.,0.,83403.,-0.2456842959,83403.,0.0984354094,83403.,-0.0241895877
83413.,0.,83413.,0.,83413.,0.,83413.,-0.2920436859,83413.,-0.0330779403,83413.,0.0677026361
83423.,0.,83423.,0.,83423.,0.,83423.,-0.2946028411,83423.,-0.0432606041,83423.,0.062591739
83433.,0.,83433.,0.,83433.,0.,83433.,-0.2985276878,83433.,-0.0533604547,83433.,0.0565741062
83443.,0.,83443.,0.,83443.,0.,83443.,-0.3013126254,83443.,-0.0635807291,83443.,0.0495641381
83453.,0.,83453.,0.,83453.,0.,83453.,-0.3057737648,83453.,-0.0735803545,83453.,0.0416647978
83463.,0.,83463.,0.,83463.,0.,83463.,-0.3276757598,83463.,-0.1378419995,83463.,0.0785894841
83473.,0.,83473.,0.,83473.,0.,83473.,-0.3323115110,83473.,-0.1477986872,83473.,0.0703430027
83483.,0.,83483.,0.,83483.,0.,83483.,-0.3337211311,83483.,-0.1584573388,83483.,0.0617839172
83493.,0.,83493.,0.,83493.,0.,83493.,-0.3352098763,83493.,-0.1694556922,83493.,0.0533468537
83503.,0.,83503.,0.,83503.,0.,83503.,-0.3439054489,83503.,-0.2061692327,83503.,0.0630151778
83513.,0.,83513.,0.,83513.,0.,83513.,-0.3488302529,83513.,-0.2171928734,83513.,0.0542393327
83523.,0.,83523.,0.,83523.,0.,83523.,-0.3518622518,83523.,-0.2280595899,83523.,0.0426078066
83533.,0.,83533.,0.,83533.,0.,83533.,-0.3590385914,83533.,-0.2437849939,83533.,0.0359257385
83543.,0.,83543.,0.,83543.,0.,83543.,-0.3936607838,83543.,-0.2590351701,83543.,0.0285294298
83553.,0.,83553.,0.,83553.,0.,83553.,-0.3985592425,83553.,-0.2794919908,83553.,0.0235342011
83563.,0.,83563.,0.,83563.,0.,83563.,-0.4191874266,83563.,-0.3189598918,83563.,0.0268440638
83573.,0.,83573.,0.,83573.,0.,83573.,-0.4274778962,83573.,-0.3593216240,83573.,0.0318508334
83583.,0.,83583.,0.,83583.,0.,83583.,-0.4965869486,83583.,-0.3919096291,83583.,0.0167512316
83593.,0.,83593.,0.,83593.,0.,83593.,-0.4769435525,83593.,-0.4113857746,83593.,-0.0075115701
83603.,0.,83603.,0.,83603.,0.,83603.,-0.4987466037,83603.,-0.4054867327,83603.,-0.0166316517
83613.,0.,83613.,0.,83613.,0.,83613.,-0.4782030880,83613.,-0.3976930976,83613.,-0.0077662729
83623.,0.,83623.,0.,83623.,0.,83623.,-0.4322018027,83623.,-0.3985131681,83623.,-0.0043844408
83633.,0.,83633.,0.,83633.,0.,83633.,-0.4010322392,83633.,-0.3981456459,83633.,-0.0042293989
83643.,0.,83643.,0.,83643.,0.,83643.,-0.3555724323,83643.,-0.3960631192,83643.,-0.0075789839
83653.,0.,83653.,0.,83653.,0.,83653.,-0.3161460757,83653.,-0.3957138062,83653.,-0.0154151553
83663.,0.,83663.,0.,83663.,0.,83663.,-0.3234550953,83663.,-0.4017082453,83663.,-0.0200612545
83673.,0.,83673.,0.,83673.,0.,83673.,-0.3300782740,83673.,-0.4080181122,83673.,-0.0245661847
83683.,0.,83683.,0.,83683.,0.,83683.,-0.3347927332,83683.,-0.4180865288,83683.,-0.0172924716
83693.,0.,83693.,0.,83693.,0.,83693.,-0.3377356827,83693.,-0.4272481799,83693.,-0.0209676512
83703.,0.,83703.,0.,83703.,0.,83703.,-0.3362063468,83703.,-0.4338240027,83703.,-0.0266014598
83713.,0.,83713.,0.,83713.,0.,83713.,-0.3405830860,83713.,-0.4406642318,83713.,-0.0327064618
83723.,0.,83723.,0.,83723.,0.,83723.,-0.3315837681,83723.,-0.4532961547,83723.,-0.0200995412
83733.,0.,83733.,0.,83733.,0.,83733.,-0.3346839249,83733.,-0.4648119509,83733.,-0.0256788787
83743.,0.,83743.,0.,83743.,0.,83743.,-0.3365369439,83743.,-0.4801394641,83743.,-0.0331412107
83753.,0.,83753.,0.,83753.,0.,83753.,-0.3351722956,83753.,-0.4938554764,83753.,-0.0438389033
83763.,0.,83763.,0.,83763.,0.,83763.,-0.3386390209,83763.,-0.5091754794,83763.,-0.0381239280
83773.,0.,83773.,0.,83773.,0.,83773.,-0.3194831908,83773.,-0.5171698332,83773.,-0.0446740985
83783.,0.,83783.,0.,83783.,0.,83783.,-0.3113929033,83783.,-0.5174350142,83783.,-0.0472278967
83793.,0.,83793.,0.,83793.,0.,83793.,-0.2916397750,83793.,-0.5156345963,83793.,-0.0476351194
83803.,0.,83803.,0.,83803.,0.,83803.,-0.2890321016,83803.,-0.5165749788,83803.,-0.0523125604
83813.,0.,83813.,0.,83813.,0.,83813.,-0.2903670073,83813.,-0.5218858719,83813.,-0.0406094268
83823.,0.,83823.,0.,83823.,0.,83823.,-0.2848443985,83823.,-0.5154994726,83823.,-0.0418423861
83833.,0.,83833.,0.,83833.,0.,83833.,-0.2742569745,83833.,-0.5120523572,83833.,-0.0438675992
83843.,0.,83843.,0.,83843.,0.,83843.,-0.2721694708,83843.,-0.5135246515,83843.,-0.0482814163
83853.,0.,83853.,0.,83853.,0.,83853.,-0.2686676383,83853.,-0.5094697475,83853.,-0.0248157457
83863.,0.,83863.,0.,83863.,0.,83863.,-0.2589271367,83863.,-0.5003446937,83863.,-0.0237250663
83873.,0.,83873.,0.,83873.,0.,83873.,-0.2474036515,83873.,-0.5008412004,83873.,-0.0249940194
83883.,0.,83883.,0.,83883.,0.,83883.,-0.2401245534,83883.,-0.4975648224,83883.,-0.0255231317
83893.,0.,83893.,0.,83893.,0.,83893.,-0.2364106923,83893.,-0.4979250729,83893.,-0.0273607746
83903.,0.,83903.,0.,83903.,0.,83903.,-0.2349916995,83903.,-0.4990317225,83903.,-0.0129644405
83913.,0.,83913.,0.,83913.,0.,83913.,-0.2305829823,83913.,-0.4993143976,83913.,-0.0139787244
83923.,0.,83923.,0.,83923.,0.,83923.,-0.2259652019,83923.,-0.4995239377,83923.,-0.0150171062
83933.,0.,83933.,0.,83933.,0.,83933.,-0.2211388648,83933.,-0.4996605515,83933.,-0.0160821099
83943.,0.,83943.,0.,83943.,0.,83943.,-0.2160016894,83943.,-0.497964114,83943.,-0.0051748478
83953.,0.,83953.,0.,83953.,0.,83953.,-0.2105833441,83953.,-0.4979811907,83953.,-0.0056308932
83963.,0.,83963.,0.,83963.,0.,83963.,-0.2049553990,83963.,-0.4979262352,83963.,-0.0061118496
83973.,0.,83973.,0.,83973.,0.,83973.,-0.1991173923,83973.,-0.4977990389,83973.,-0.0066156043
83983.,0.,83983.,0.,83983.,0.,83983.,-0.191877082,83983.,-0.4949833751,83983.,0.0028141881
83993.,0.,83993.,0.,83993.,0.,83993.,-0.1855027229,83993.,-0.4947204292,83993.,0.0028118298
84003.,0.,84003.,0.,84003.,0.,84003.,-0.1789187342,84003.,-0.4943861961,84003.,0.0027854007
84013.,0.,84013.,0.,84013.,0.,84013.,-0.1721254587,84013.,-0.4939807653,84013.,0.0027332844
84023.,0.,84023.,0.,84023.,0.,84023.,-0.1651226282,84023.,-0.4935040176,84023.,0.0026567858
84033.,0.,84033.,0.,84033.,0.,84033.,-0.1566940248,84033.,-0.4908772111,84033.,0.0088065369
84043.,0.,84043.,0.,84043.,0.,84043.,-0.1492203325,84043.,-0.4902580678,84043.,0.0090085911
84053.,0.,84053.,0.,84053.,0.,84053.,-0.1415376514,84053.,-0.4895682335,84053.,0.0091857817
84063.,0.,84063.,0.,84063.,0.,84063.,-0.1336456388,84063.,-0.4888076186,84063.,0.0093396325
84073.,0.,84073.,0.,84073.,0.,84073.,-0.1245628223,84073.,-0.4863037169,84073.,0.0135234511
84083.,0.,84083.,0.,84083.,0.,84083.,-0.1162300855,84083.,-0.48539868,84083.,0.0138508249
84093.,0.,84093.,0.,84093.,0.,84093.,-0.1076886803,84093.,-0.4844232798,84093.,0.0141541325
84103.,0.,84103.,0.,84103.,0.,84103.,-0.0989384651,84103.,-0.4833774567,84103.,0.0144340768
84113.,0.,84113.,0.,84113.,0.,84113.,-0.0893043801,84113.,-0.4810809493,84113.,0.0174031667
84123.,0.,84123.,0.,84123.,0.,84123.,-0.0801279396,84123.,-0.4798918366,84123.,0.0177824609
84133.,0.,84133.,0.,84133.,0.,84133.,-0.0707431585,84133.,-0.4786325991,84133.,0.0181381814
84143.,0.,84143.,0.,84143.,0.,84143.,-0.0611496307,84143.,-0.4773031473,84143.,0.0184721723
84183.,0.,84183.,0.,84183.,0.,84183.,-0.0205901433,84183.,-0.4710987806,84183.,0.0200645439
84223.,0.,84223.,0.,84223.,0.,84223.,0.0230798945,84223.,-0.4642257392,84223.,0.0201996695
84283.,0.,84283.,0.,84283.,0.,84283.,0.0949385762,84283.,-0.4516401589,84283.,0.0198458247
84293.,0.,84293.,0.,84293.,0.,84293.,0.1076658592,84293.,-0.4492413998,84293.,0.0198351592
84303.,0.,84303.,0.,84303.,0.,84303.,0.1205953583,84303.,-0.4467906058,84303.,0.0197520889
84313.,0.,84313.,0.,84313.,0.,84313.,0.1337329149,84313.,-0.4442696571,84313.,0.0196434464
84323.,0.,84323.,0.,84323.,0.,84323.,0.1470786631,84323.,-0.4416784644,84323.,0.0195099413
84333.,0.,84333.,0.,84333.,0.,84333.,0.1606203318,84333.,-0.4390723705,84333.,0.0191850550
84343.,0.,84343.,0.,84343.,0.,84343.,0.1743833423,84343.,-0.4363400042,84343.,0.0189955309
84353.,0.,84353.,0.,84353.,0.,84353.,0.1883548349,84353.,-0.4335373640,84353.,0.0187825412
84363.,0.,84363.,0.,84363.,0.,84363.,0.2025349289,84363.,-0.4306644201,84363.,0.0185466949
